commentId,threadId,content,richContent,status,time,timeStr,needDisplayTime,likedCount,replyCount,liked,expressionUrl,parentCommentId,repliedMark,pendantData,pickInfo,commentLocationType,musicianSayAirborne,args,source,resourceSpecialType,commentVideoVO,contentResource,contentPicNosKey,contentPicUrl,grade,userBizLevels,userNameplates,owner,tail,hideSerialComments,hideSerialTips,topicList,privacy,medal,outShowComments,likeAnimationMap,bottomTags,airborneAction,reward,userTop,track,user-avatarDetail,user-commonIdentity,user-locationInfo,user-liveInfo,user-followed,user-vipRights,user-relationTag,user-anonym,user-encryptUserId,user-userId,user-userType,user-nickname,user-avatarUrl,user-authStatus,user-expertTags,user-experts,user-vipType,user-remarkName,user-isHug,user-socialUserId,user-target,extInfo-endpoint-CLIENT_TYPE,extInfo-endpoint-CHANNEL,extInfo-endpoint-CLIENT_BUILD_VERSION,extInfo-endpoint-OS_TYPE,extInfo-endpoint-USER_AGENT,extInfo-endpoint-CLIENT_VERSION,extInfo-endpoint-IP,extInfo-endpoint-CLIENT_VERSION_STR,extInfo-endpoint-CLIENT_SIGN,extInfo-endpoint-X_REMOTE_PORT,extInfo-endpoint-DEVICE_ID,extInfo-endpoint-OSVER,ipLocation-ip,ipLocation-location,ipLocation-userId,extInfo-endpoint-PROXY_IP
7439617088,R_SO_4_167827,廉政,,0,2024-10-17 11:03:22,11:03,True,0,0,False,,7439610604,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582187196/ecde/1b79/d752/ec1b8f20854d06bba52ed022d28871d6.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': -1, 'redVipLevel': 6, 'relationType': 0}",,0,01028B7584B944F66F931FE26349D6EB6A18,3932697743,0,-chercher,http://p2.music.126.net/Wux1Ek2gJM_-qzaD1iiToA==/109951167284676686.jpg,0,,,11,,False,,,IPHONE,distribution,5410,iphone,NeteaseMusic 9.1.70/5410 (iPhone; iOS 17.6.1; zh_CN),9000001000070,2408:845d:730:5570:6cc5:49a6:c44:1a80,9.1.70,iphone,55108,04014091f5cdd009979ea794d01a3a5d,17.6.1,,广西,3932697743,
7439610624,R_SO_4_167827,我是10月,我是10月,0,2024-10-17 10:33:07,10:33,True,0,0,False,,7439462229,False,"{'id': 4005, 'imageUrl': 'http://p1.music.126.net/qjvvGNTlcSloz4hnTQwCuw==/109951163313130373.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582188099/3419/2b65/d241/bd664461c263a2dfdbf631bb9848ee3e.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': {'vipCode': 300, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582303786/0ba4/ba3f/118b/7d96166139da74ba6f02e7eaf911f3e1.png'}, 'redVipAnnualCount': -1, 'redVipLevel': 3, 'relationType': 0}",,0,0102BBC0EFC300B108175885905CAD96366F,3962827418,0,马廉政,http://p2.music.126.net/Z0EqaWK1xeExoZPA8n5Pqw==/109951169690604395.jpg,0,,,11,,False,,,ANDROID,bubugao1,240531172529,android,NeteaseMusic/9.0.90.240531172529(9000090);Dalvik/2.1.0 (Linux; U; Android 14; V2339A Build/UP1A.231005.007),9000000000090,223.167.60.207,9.0.90,android,35008,bnVsbAkwMjowMDowMDowMDowMDowMAlhMWJkZjY5NWUyMTdlYzY3CTM5NWQ3ZTNlMTUwZjFkYmU%3D,14,,上海,3962827418,
7439610604,R_SO_4_167827,10月啦，我还在听,10月啦，我还在听,0,2024-10-17 10:32:39,10:32,True,1,1,False,,0,False,"{'id': 4005, 'imageUrl': 'http://p1.music.126.net/qjvvGNTlcSloz4hnTQwCuw==/109951163313130373.jpg'}",,0,,,,,,"{'userId': None, 'userNickName': None, 'resourceId': 'a1ZDomG1pckVEoQKW', 'resourceName': None, 'resourceType': 4002, 'threadId': None, 'artists': [], 'title': '', 'subTitle': '', 'tag': '', 'coverUrl': '', 'url': None, 'shareUrl': None, 'contentUrl': None, 'duration': None}",,,,,,False,,,,"[{'id': '149872334', 'name': '这首歌有我的故事', 'icon': None, 'desc': '[]', 'target': 'orpheus://open?url1=orpheus%3A%2F%2Ftopic%2F149872334%3Fsource%3Dsong_comment&url2=https%3A%2F%2Fmusic.163.com%2Fm%2Factivity%2F%3Fsource%3Dsong_comment%26id%3D149872334', 'eventCount': 147035, 'pubGuide': False, 'pubGuideIcon': None, 'pubGuideText': None, 'pubGuideActionText': None}]",2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582188099/3419/2b65/d241/bd664461c263a2dfdbf631bb9848ee3e.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': {'vipCode': 300, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582303786/0ba4/ba3f/118b/7d96166139da74ba6f02e7eaf911f3e1.png'}, 'redVipAnnualCount': -1, 'redVipLevel': 3, 'relationType': 0}",,0,0102BBC0EFC300B108175885905CAD96366F,3962827418,0,马廉政,http://p2.music.126.net/Z0EqaWK1xeExoZPA8n5Pqw==/109951169690604395.jpg,0,,,11,,False,,,ANDROID,bubugao1,240531172529,android,NeteaseMusic/9.0.90.240531172529(9000090);Dalvik/2.1.0 (Linux; U; Android 14; V2339A Build/UP1A.231005.007),9000000000090,223.167.60.207,9.0.90,android,35008,bnVsbAkwMjowMDowMDowMDowMDowMAlhMWJkZjY5NWUyMTdlYzY3CTM5NWQ3ZTNlMTUwZjFkYmU%3D,14,,上海,3962827418,
7439588076,R_SO_4_167827,99999,99999,0,2024-10-17 09:17:43,09:17,True,0,0,False,,3424966023,False,"{'id': 4171047, 'imageUrl': 'http://p1.music.126.net/cFu028id5vgn_4vtYtpznw==/109951169954162374.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582188103/1854/6c02/1504/df5815d7c9784ad27e150a951f70ec39.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': -1, 'redVipLevel': 2, 'relationType': 0}",,0,01016086AA8D50A7CA6F3B1987DAEAA612EB,3312857107,0,何止素偶,http://p2.music.126.net/p4JfppVkWcnlpx_3isUd3g==/109951169635977825.jpg,0,,,11,,False,,,ANDROID,bubugao1,240904233638,android,NeteaseMusic/9.1.60.240904233638(9001060);Dalvik/2.1.0 (Linux; U; Android 14; V2227A Build/UP1A.231005.007),9000001000060,2409:8914:9e79:7e8d:c431:b5ff:fe05:82c4,9.1.60,android,48124,bnVsbAkwMjowMDowMDowMDowMDowMAkwYmZiODYzZjE4M2VmMThmCTU1OWRiYzAxMmI3YTE5NDY%3D,14,,辽宁,3312857107,
7439568020,R_SO_4_167827,哈哈哈哈哈哈,,0,2024-10-17 07:48:18,07:48,True,0,0,False,,5981693431,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582187196/ecde/1b79/d752/ec1b8f20854d06bba52ed022d28871d6.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': {'vipCode': 300, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582302730/ad61/5fd7/b07e/256f9d72ab3372c84f89cbe19b5d4762.png'}, 'redVipAnnualCount': -1, 'redVipLevel': 6, 'relationType': 0}",,0,01002FC243D67D766917301B42A3050A47F0,367097445,0,海底没有鲨鱼-,http://p2.music.126.net/rbQc_xJsQ0dvq8t0vS43Dw==/109951167948282471.jpg,0,,,11,,False,,,IPHONE,distribution,5422,iphone,NeteaseMusic 9.1.78/5422 (iPhone; iOS 17.3.1; zh_CN),9000001000078,172.105.171.249,9.1.78,iphone,47162,1fdc486c19bb10bd2f381a448a36e11e,17.3.1,,澳大利亚,367097445,
7439569758,R_SO_4_167827,三年后的迈巴赫车主赞了我,三年后的迈巴赫车主赞了我,0,2024-10-17 07:43:02,07:43,True,1,0,False,,0,False,"{'id': 4006, 'imageUrl': 'http://p1.music.126.net/4PrIuleUh9-LN5-ul5_E0A==/109951163313131734.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582188103/1854/6c02/1504/df5815d7c9784ad27e150a951f70ec39.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': -1, 'redVipLevel': 2, 'relationType': 0}",,0,0102AC0CCE29786A0F4311D61333015F1459,8586632645,0,呆呆黎-l,http://p2.music.126.net/QVWCxnaC3xiW4QdyqjoR1g==/109951169917047911.jpg,0,,,11,,False,,,ANDROID,oppo1,241016113757,android,NeteaseMusic/9.1.78.241016113757(9001078);Dalvik/2.1.0 (Linux; U; Android 14; PJY110 Build/UP1A.230620.001),9000001000078,114.238.174.123,9.1.78,android,10059,bnVsbAkwMjowMDowMDowMDowMDowMAkyNDg2MzUyMjIxMDgwOWM3CWJmMjkyOGI5YWU1MDVmMTA%3D,14,,江苏,8586632645,
7439562493,R_SO_4_167827,go批show show way,go批show show way,0,2024-10-17 06:53:46,06:53,True,0,0,False,,7439279777,False,"{'id': 1304040, 'imageUrl': 'http://p1.music.126.net/CeRqadnlyiCuFn8ffeIdkw==/109951169294534623.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,"{'userType': 4, 'identityLevel': 1, 'identityIconUrl': 'https://p5.music.126.net/obj/wo3DlcOGw6DClTvDisK1/4874132307/4499/f228/d867/da64b9725e125943ad4e14e4c72d0884.png'}",,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582188100/ca7f/f3f7/f591/a142a567c050a4a860ee77765270db57.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': 1, 'redVipLevel': 5, 'relationType': 0}",,0,01005537C0C8F98EE5E7005D799DC00DEF2F,6319764972,4,凛歌_Rinka,http://p2.music.126.net/vt718DauGuPdq3FgyHYNNQ==/109951168746701952.jpg,1,,,11,,False,,,ANDROID,netease,240401163218,android,NeteaseMusic/9.0.50.240401163218(9000050);Dalvik/2.1.0 (Linux; U; Android 11; Lenovo L70081 Build/RKQ1.201112.002),9000000000050,2408:8210:13:52a0:dccc:7aa9:4d78:caa0,9.0.50,android,37048,bnVsbAlhZTo5ZDpkMzozMDpmZjpkYQlhZDFmNGNlZGZiYTE1N2QwCWJiMGE3Mzc1OWJlZTM2OTI%3D,11,,天津,6319764972,
7439532172,R_SO_4_167827,一定要人头落地呀，各位[流泪],一定要人头落地呀，各位[流泪],0,2024-10-17 02:14:15,02:14,True,2,0,False,,0,False,"{'id': 4000, 'imageUrl': 'http://p1.music.126.net/xE4CwIWXUkwvf-h9Jo5sQw==/109951163313111359.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582185437/838c/3e35/26c7/1483dd70f2bbbf601f095dff56c603b8.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': -1, 'redVipLevel': 7, 'relationType': 0}",,0,010283CCA3FBA32FFFB779E3F6D65C0A25C3,551682029,0,哦哦哦神明,http://p2.music.126.net/YTZUduUfyyKYQd_I0OIu7A==/109951169545332136.jpg,0,,,11,,False,,,ANDROID,xiaomi,241016113757,android,NeteaseMusic/9.1.78.241016113757(9001078);Dalvik/2.1.0 (Linux; U; Android 13; Mi 10 Build/TKQ1.221114.001),9000001000078,39.144.230.81,9.1.78,android,47477,bnVsbAk3YzoyYTpkYjo4ODo0NTo3Nwk2NTgyN2FmYWE0M2E2YmUxCTdlNjZjZGJkMWQ2Y2NhNjA%3D,13,,贵州,551682029,
7439531246,R_SO_4_167827,真不是大伙孤立你,真不是大伙孤立你,0,2024-10-17 02:11:56,02:11,True,0,0,False,,5563902181,False,"{'id': 4000, 'imageUrl': 'http://p1.music.126.net/xE4CwIWXUkwvf-h9Jo5sQw==/109951163313111359.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582185437/838c/3e35/26c7/1483dd70f2bbbf601f095dff56c603b8.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': -1, 'redVipLevel': 7, 'relationType': 0}",,0,010283CCA3FBA32FFFB779E3F6D65C0A25C3,551682029,0,哦哦哦神明,http://p2.music.126.net/YTZUduUfyyKYQd_I0OIu7A==/109951169545332136.jpg,0,,,11,,False,,,ANDROID,xiaomi,241016113757,android,NeteaseMusic/9.1.78.241016113757(9001078);Dalvik/2.1.0 (Linux; U; Android 13; Mi 10 Build/TKQ1.221114.001),9000001000078,39.144.230.81,9.1.78,android,47477,bnVsbAk3YzoyYTpkYjo4ODo0NTo3Nwk2NTgyN2FmYWE0M2E2YmUxCTdlNjZjZGJkMWQ2Y2NhNjA%3D,13,,贵州,551682029,
7439508691,R_SO_4_167827,怎么给你,怎么给你,0,2024-10-17 00:44:24,00:44,True,0,0,False,,7439462686,False,"{'id': 1101042, 'imageUrl': 'http://p1.music.126.net/2JRtEMLWrua_2I67F1r-MA==/109951165517832039.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,"{'userType': 207, 'identityLevel': 1, 'identityIconUrl': 'https://p5.music.126.net/obj/wo3DlcOGw6DClTvDisK1/4761340149/f4bf/64a1/1ea2/31a08617d7dfddb21fffdb92390ce268.png'}",,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582187196/ecde/1b79/d752/ec1b8f20854d06bba52ed022d28871d6.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': 1, 'redVipLevel': 6, 'relationType': 0}",,0,0100F9C0A353521A4520EF8966472BED3DF4,1752211440,207,一季花落满季忧伤1902,http://p2.music.126.net/l5taoYzzTGxS0mQMsekkTA==/109951169343360993.jpg,0,,,11,,False,,,ANDROID,huawei1,241011143806,android,NeteaseMusic/9.1.71.241011143806(9001071);Dalvik/2.1.0 (Linux; U; Android 12; BRQ-AN00 Build/HUAWEIBRQ-AN00),9000001000071,240e:45d:c40:83dd:d1c4:809b:fb37:cda8,9.1.71,android,50270,bnVsbAljMjpjNDphNTo4NjpiMzo5OAkwNmI2NGI5MWNmNTRmYzZhCTJkOWM2ZGZjOTIyY2QzYmQ%3D,12,,湖北,1752211440,
7439499602,R_SO_4_167827,挺有耐心[大哭],挺有耐心[大哭],0,2024-10-17 00:29:51,00:29,True,2,0,False,,7439462229,False,"{'id': 1329040, 'imageUrl': 'http://p1.music.126.net/zEOtWQYYTD-Pr8xzRStW8w==/109951169606208697.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582187196/ecde/1b79/d752/ec1b8f20854d06bba52ed022d28871d6.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': {'vipCode': 300, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582302730/ad61/5fd7/b07e/256f9d72ab3372c84f89cbe19b5d4762.png'}, 'redVipAnnualCount': 1, 'redVipLevel': 6, 'relationType': 0}",,0,01013F183D91982A35A498247CC800A4D992,476497363,0,Richyang7,http://p2.music.126.net/8f836I87Agtc15pGNeFS8Q==/18762066418276189.jpg,0,,,11,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241012181345(9001078);Dalvik/2.1.0 (Linux; U; Android 14; 23116PN5BC Build/UKQ1.230804.001),9000001000078,121.35.1.16,9.1.78,android,9719,bnVsbAkwMjowMDowMDowMDowMDowMAlmYTM2MGZhNDQ2MzE3ZDcwCWNlZTViODFmM2JiNDg1ZjE%3D,14,,广东,476497363,
7439462229,R_SO_4_167827,"嘘 我在等2024年9月那批人🤔
嘘 我在等2024年10月那批人🤔
嘘 我在等2024年11月那批人🤔
嘘 我在等2024年12月那批人🤔
嘘 我在等2025年1月那批人🤔
嘘 我在等2025年2月那批人🤔
嘘 我在等2025年3月那批人🤔
嘘 我在等2025年4月那批人🤔
嘘 我在等2025年5月那批人🤔
嘘 我在等2025年6月那批人🤔
嘘 我在",,0,2024-10-16 23:31:18,昨天23:31,True,3,2,False,,0,False,"{'id': 1324042, 'imageUrl': 'http://p1.music.126.net/NugzaBUjTB0Mvf8pS0DmkQ==/109951169621149418.jpg'}",,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,"{'associator': {'vipCode': 100, 'rights': True, 'iconUrl': 'https://p6.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/32582185437/838c/3e35/26c7/1483dd70f2bbbf601f095dff56c603b8.png'}, 'musicPackage': {'vipCode': 220, 'rights': True, 'iconUrl': 'https://p5.music.126.net/obj/wonDlsKUwrLClGjCm8Kx/21892874340/50e6/e81d/5292/2d693cbb98954e28d4d9fdb11be99a8b.png'}, 'redplus': None, 'redVipAnnualCount': 1, 'redVipLevel': 7, 'relationType': 0}",,0,010209C6E1F7C60716F926AE65FDA83E7C0D,246206498,0,IIXIXIXIX,http://p2.music.126.net/3-HhadB5k8YrdjwwHV1t4w==/109951163020321405.jpg,0,,,11,,False,,,IPHONE,distribution,5422,iphone,NeteaseMusic 9.1.78/5422 (iPhone; iOS 17.6; zh_CN),9000001000078,14.154.23.218,9.1.78,iphone,56870,8d0376eb1c23471aa8bbac1c226d85bf,17.6,,广东,246206498,
7439431619,R_SO_4_167827,小乖可惜常青树并不长情.,小乖可惜常青树并不长情.,0,2024-10-16 22:36:38,昨天22:36,True,1,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439432549,R_SO_4_167827,我嘴上说着翻篇，可是却偷偷折了个角.,我嘴上说着翻篇，可是却偷偷折了个角.,0,2024-10-16 22:36:35,昨天22:36,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439430583,R_SO_4_167827,改不掉的性格注定让我失去很多东西.,改不掉的性格注定让我失去很多东西.,0,2024-10-16 22:36:04,昨天22:36,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439428752,R_SO_4_167827,我是麻木的 但是和你零碎的回忆都可以抹杀我.,我是麻木的 但是和你零碎的回忆都可以抹杀我.,0,2024-10-16 22:35:53,昨天22:35,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439429840,R_SO_4_167827,我们曾彻夜长谈 如今却没机会互道晚安.,我们曾彻夜长谈 如今却没机会互道晚安.,0,2024-10-16 22:35:48,昨天22:35,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439432477,R_SO_4_167827,时间会证明我会为了一个人一直一个人.,时间会证明我会为了一个人一直一个人.,0,2024-10-16 22:35:43,昨天22:35,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
7439427895,R_SO_4_167827,和好不了那我宁愿活在回忆里.,和好不了那我宁愿活在回忆里.,0,2024-10-16 22:35:20,昨天22:35,True,0,0,False,,0,False,,,0,,,,,,,,,,,,False,,,,,2,,,,[],,,False,,,,,,False,,,0,010054592D06C7E36A5AD0DD5AA116685ABA,12566062614,0,Xiaoxiao茹_,http://p2.music.126.net/Pp0uH8aWlXOZqJVYRHtBcw==/109951170035977642.jpg,0,,,0,,False,,,ANDROID,xiaomi,241010202755,android,NeteaseMusic/9.1.78.241010202755(9001078);Dalvik/2.1.0 (Linux; U; Android 10; Redmi Note 8 Pro MIUI/V12.0.5.0.QGGCNXM),9000001000078,113.128.205.232,9.1.78,android,27037,CTJjOmQwOjY2OjdlOjJjOmMzCWNmMmZmZTAxZjlhYzdhMDEJZDIwMmRiZWU3MjNjZTU0Nw%3D%3D,10,,山东,12566062614,
